country_name,country_code,year,unemployment_rate,youth_unemployment,employment_ratio,gdp,gdp_per_capita,gdp_per_capita_ppp,inflation,government_debt,foreign_direct_investment,trade_percent_gdp,education_spending,school_enrollment,opportunity_index,opportunity_rank
Luxembourg,LUX,2020,6.766,23.182,56.036,73699366700.2134,116905.370396853,128256.560340756,0.819957302127036,,200.831508487808,372.27140294364,3.85349988937378,19.961389541626,76.4553,63
Luxembourg,LUX,2022,4.588,17.599,58.146,81641807865.7591,125006.021815486,134507.667530539,6.33600807777919,,-360.352806534785,388.513668433747,4.70302200317383,21.032600402832,79.4354,41
Luxembourg,LUX,2023,5.184,18.847,58.335,85755006123.5976,128678.189942826,130373.477941928,3.74140361983136,,-27.6120210823287,394.220693675731,,,80.167200000000008,23
Luxembourg,LUX,2021,5.571,18.666,58.057,85584105993.8746,133711.794435985,135379.291201024,2.52692009066166,,60.9625248334477,393.14119815602,3.71989011764526,20.7341499328613,78.993050000000011,46
Luxembourg,LUX,2018,5.589,14.182,56.053,71000359760.4611,116786.511654677,130415.193065291,1.5281952430738,,30.7845247034535,362.423904500585,3.66211009025574,19.3915195465088,76.98495,67
Kazakhstan,KAZ,2019,4.8,3.756,69.223,181667184854.501,9457.12614657136,33298.2123695035,5.33356098916669,18.4830469477519,2.05367649290766,64.8586165517565,3.35382127761841,59.5819778442383,80.3537031821686,40
Kazakhstan,KAZ,2020,4.89,3.769,67.733,171082365861.423,8781.50797787648,32011.5491499004,6.71815454861464,23.7157605024381,4.21199990309163,57.0264423660931,4.44620370864868,64.8498611450195,79.005371597732747,42
Kazakhstan,KAZ,2022,4.86,3.815,68.337,225496328925.494,11255.3396437881,33506.2614893237,15.0278644440851,21.3547830101811,2.25169814661934,68.3343147415612,4.45820236206055,58.9427337646484,76.703031941010892,63
Kazakhstan,KAZ,2023,4.821,3.801,67.913,262641892078.524,12918.8661346014,34703.2349286604,14.7249900200331,20.8220895673088,2.07023805214823,61.773226073185,,56.5271034240723,76.8513962764419,54
Kazakhstan,KAZ,2021,5.546,4.212,67.93,197112255360.612,9983.60103576902,32945.8515725823,8.04147134028396,22.4120405815457,2.31675874599247,58.6686085779207,4.38569402694702,61.2268028259277,78.41095555429888,49
Kazakhstan,KAZ,2018,4.85,3.768,69.181,179339977690.485,9472.48527327758,32330.2274546567,6.16366247577751,21.9922369362835,0.196995426846668,63.5279565118188,3.15191626548767,53.5158615112305,77.318983487045486,65
Bulgaria,BGR,2019,4.23,8.898,54.156,68631726289.2794,9838.60058985384,27673.376233555,3.10372944796781,27.0340081427953,3.23647694746529,125.029963140694,4.19902992248535,84.7503128051758,81.037830554900012,35
Bulgaria,BGR,2020,5.125,14.214,52.87,70716821234.5967,10198.5388313404,26944.722097894,1.67244096855756,32.1018081226318,4.68157355237615,110.324081132354,4.50513982772827,85.5331115722656,83.784382100235348,13
Bulgaria,BGR,2022,4.268,10.742,54.249,90642851835.8996,13644.201582807,31536.1700739278,15.3252589264366,30.1997861927243,5.46200820001027,138.84014681798,,84.1293563842773,80.216838357614691,36
Bulgaria,BGR,2023,4.319,12.048,54.388,102407653020.606,15885.5391311331,33111.7332099418,9.44284140088564,,3.9628971861931,119.668120344213,,,74.55645,80
Bulgaria,BGR,2021,5.267,15.823,52.381,84417951260.8091,12274.0775950496,29278.7949805816,3.29774435299515,32.7492236033409,2.76635474460295,121.157354617771,4.73032999038696,85.3017501831055,83.184334923850884,20
Bulgaria,BGR,2018,5.211,12.676,52.434,66289266348.6504,9436.14479876055,26476.1249974032,2.81454473824829,28.7341635424804,2.73024593526346,128.865565279241,4.04709005355835,83.134880065918,81.655624312839493,23
Australia,AUS,2019,5.159,11.756,62.607,1392723834562.64,54972.7017885437,57800.493403797,1.61076787290379,60.2260851971351,2.78196787472132,46.1875018936291,5.50858879089355,109.759559631348,91.27826324834372,2
Australia,AUS,2020,6.456,14.219,60.901,1328414058378.38,51791.540179984,57023.6678163314,0.846905537459305,69.3215748590956,1.35325605506287,44.6644560654359,5.37828016281128,110.139221191406,86.641610224330037,3
Australia,AUS,2022,3.728,8.459,64.216,1690858246994.43,64997.0136536475,59845.7858045434,6.59409671341846,58.0466964106785,4.16149504206489,45.8217702307271,5.20677661895752,106.240760803223,86.990668755173573,2
Australia,AUS,2023,3.668,8.375,64.334,1728057316695.61,64820.9117890026,60408.9433675784,5.5970149253731,,1.88080648094006,49.2251840594381,,,80.8494,18
Australia,AUS,2021,5.116,11.248,62.591,1556735770437.26,60607.7788605166,58145.5513641715,2.86391042204994,70.0109117652417,2.0246819461122,40.3024802691697,5.33320999145508,112.688293457031,86.58780849099189,4
Australia,AUS,2018,5.3,11.787,62.232,1427809041019.44,57196.4220783778,57414.0582294386,1.91140094445691,54.5030658860126,4.25033304779982,43.7360650798433,5.40967607498169,103.322090148926,87.953849775211992,3
Bahrain,BHR,2019,1.223,5.654,70.704,40446808510.6383,27259.7438599327,56749.9628370612,1.00582004702137,91.3598106259863,2.32837980010521,135.417543398211,2.38460445404053,53.6918601989746,79.995918188944614,42
Bahrain,BHR,2020,1.781,6.365,68.346,35837632978.7234,24342.8444554718,53814.2452592358,-2.31770629331379,111.598089477141,2.84973228101032,135.460985012931,2.55237460136414,56.6339988708496,79.393861887994134,39
Bahrain,BHR,2022,1.326,5.375,69.477,46680398936.1702,30616.2610677495,57465.1729784449,3.62574104304482,,4.18019089747336,166.345617522503,1.98779726028442,77.2444915771484,82.9033,16
Bahrain,BHR,2023,1.154,5.519,70.06,46079867021.2766,29218.8605634137,57213.0913557711,0.0746206782192256,,14.8429848037894,157.831886473705,,71.9592971801758,80.980700000000013,13
Bahrain,BHR,2021,1.541,6.034,68.146,40840212765.9574,27147.8083882286,54954.6757895532,-0.60631938514085,,4.35662597877562,153.799316485108,2.22135806083679,70.7630310058594,80.80655,31
Bahrain,BHR,2018,1.2,5.64,71.249,39567978723.4043,26324.4066549559,54893.0724411368,2.08766938046978,84.3014580347853,4.18079308703848,144.075372574535,2.38893985748291,48.5386581420898,79.511089833250182,39
"Congo, Rep.",COG,2019,20.392,41.859,54.271,13976637779.9763,2488.42466724916,6939.36913397466,2.20607305781525,,-10.214754646531,91.5757547930374,3.55946898460388,,50.323600000000006,228
"Congo, Rep.",COG,2020,22.198,46.326,52.032,11468687464.0046,1993.586671931,6350.50913409722,1.79537147083108,,-17.2921171034228,69.3066247188397,4.61901378631592,,62.5109,222
"Congo, Rep.",COG,2022,20.108,40.869,54.303,15817030154.6941,2620.83804267402,6205.1050414034,3.04344334698478,,0.157485885506815,98.1613366922001,2.95159220695496,,63.4514,219
"Congo, Rep.",COG,2023,19.898,40.412,54.475,15321055822.5167,2477.97845544866,6172.28776650683,4.30174563591016,,0.172079981336882,96.2103944039618,,10.3542900085449,60.5459,217
"Congo, Rep.",COG,2021,21.96,44.597,52.494,14825690210.9157,2516.16255145432,6263.21161292636,1.7156427545126,,-2.15982873741865,85.5462031552188,3.67454195022583,,62.617999999999995,221
"Congo, Rep.",COG,2018,20.701,42.403,54.088,14773900288.5135,2694.43413191427,7029.33651566257,1.15277896375523,,0.0921548794436184,100.583216779714,2.77167010307312,,63.18455,224
Togo,TGO,2019,2.036,3.076,56.784,6992700101.37188,826.260654099894,2501.03087536243,0.674652770077436,,4.94369187810029,56.1423934002099,4.20166826248169,13.3234195709229,63.8838,158
Togo,TGO,2020,2.225,3.727,56.136,7400284167.78479,853.578220263722,2490.05293780864,1.69928463299408,,-0.800061438966794,55.5485385608639,4.09133672714233,15.0659399032593,68.49875,156
Togo,TGO,2022,1.965,3.418,56.957,8169476148.95692,898.758154410712,2662.25917134822,7.96757361617945,,-0.664254219126751,65.4877850146886,3.79811930656433,,71.615749999999991,117
Togo,TGO,2023,1.948,3.402,57.026,9171261837.57103,985.697512629974,2767.51655834427,,,-0.657746132084879,61.4273567726824,,,71.6234,117
Togo,TGO,2021,2.333,3.816,56.354,8342243645.94438,939.613373786407,2577.20196322069,4.1862150652352,,-0.850362001048572,57.5850134996963,4.23118162155151,,71.450150000000008,112
Togo,TGO,2018,2.898,6.231,56.34,7029300383.08031,851.130806891807,2442.64693857392,0.927755426457183,,-2.57454803370382,57.3558037086364,4.09162998199463,13.0981397628784,68.1959,166
Nicaragua,NIC,2019,5.472,10.061,61.425,12699028889.666,1958.62132892996,6701.19426432436,5.37628990844126,,3.9609327954937,94.04228104628,4.59991979598999,17.767614364624,57.8376,199
Nicaragua,NIC,2020,6.201,11.467,60.372,12681569254.2815,1931.61515811642,6501.68749935445,3.68181341625572,,5.88649547253758,88.9059314094675,4.58156108856201,18.6855163574219,66.709550000000007,193
Nicaragua,NIC,2022,4.961,9.565,62.066,15649897116.8965,2325.16737851871,7258.68171711412,10.4674244465991,,8.26714699998342,115.339373850037,3.79476308822632,19.3310508728027,67.26755,195
Nicaragua,NIC,2023,4.716,9.315,62.357,17829218219.3591,2612.87066241288,7486.94276222499,8.38765854872536,,6.89934906211618,104.868727663386,,29.5410194396973,69.377800000000008,170
Nicaragua,NIC,2021,6.118,11.126,61.345,14144060853.1362,2128.60980633198,7086.62239515406,4.92841396948968,,8.62623551092448,106.695198216544,4.08665704727173,19.8995819091797,66.746900000000011,195
Nicaragua,NIC,2018,5.2,9.703,61.775,13025234820.8225,2035.16750115975,6991.24166096136,4.94723728039886,,6.43059423896903,93.9849825299035,3.57310891151428,19.3088111877441,67.16,189
Kosovo,XKX,2019,,,,7899737577.47286,4415.99716107514,11774.1178510908,2.67599202639893,,3.60874710724505,85.7534085053482,,,,
Kosovo,XKX,2020,,,,7717145217.81247,4310.88824737367,11137.4966345001,0.198227922994854,,5.11361700903805,75.6080171280001,,,,
Kosovo,XKX,2022,,,,9354903061.8898,5290.94747224687,13022.4627441502,11.5805104542012,,8.16857541246774,110.012031619226,,,,
Kosovo,XKX,2023,,,,10468219225.4869,5960.15820477447,13642.6769565744,4.94432438791283,,8.68016313950118,109.951862936486,,,,
Kosovo,XKX,2021,,,,9413403724.01899,5270.42670206205,12362.4140965831,3.35369139207997,,5.32143269338486,98.6384304855253,,,,
Kosovo,XKX,2018,,,,7878759714.82322,4384.18624084947,11188.2244627966,1.05379773654991,,4.04306011456759,86.3150846710967,,,,
Moldova,MDA,2019,1.466,3.131,68.316,11736797054.6965,4405.33418162155,14621.2401362286,4.83778351428728,25.4510119081043,4.44218297010915,87.6322371148906,6.22576999664307,54.7812004089355,77.180139052606009,64
Moldova,MDA,2020,1.186,4.015,68.854,11530746234.4492,4375.7788930524,13559.2600217483,3.76597122245351,33.9555752157792,1.35047634241375,79.265722119158,6.6012601852417,56.2498207092285,76.7898404920805,57
Moldova,MDA,2022,0.897,2.855,71.88,14510490660.2516,5738.42473515618,15291.1287359331,28.7372976766235,34.5213178653949,4.03859534264597,110.733965557959,6.11053991317749,,71.507251160095379,118
Moldova,MDA,2023,1.555,3.991,69.555,16539436547.295,6729.41286813969,15855.2737421842,13.41701043813,,2.15968663127415,95.1315748916605,6.25268602371216,,73.80025,85
Moldova,MDA,2021,0.785,1.777,71.941,13691869264.0794,5274.60582195352,15682.0703284653,5.10641129002841,32.1187790600053,2.8200678267721,88.4708865399267,5.82405996322632,61.3014030456543,80.705918183491079,33
Moldova,MDA,2018,1.196,3.166,66.251,11252353420.8798,4156.44981956646,13895.5043655692,3.04505397337071,27.5107781705941,2.75177990255296,87.4467874275648,5.53887987136841,52.8423118591309,77.484975445194237,62
Guyana,GUY,2019,13.172,26.304,44.537,5173760191.84652,6405.82443444562,13402.4215131048,2.08723089162013,,32.7649489760172,,,,60.1726,182
Guyana,GUY,2020,15.334,30.857,42.907,5471256594.72422,6775.70939096303,19234.1295746749,0.99333702283873,,23.6596931392162,,,,67.5997,177
Guyana,GUY,2022,12.013,25.329,44.182,14718387016.7866,17913.4910146288,37068.1968873149,6.11505550109935,,2.99020514705306,,,,71.09415,128
Guyana,GUY,2023,12.025,25.676,43.842,17159509565.4676,20765.3503593109,49315.1603107751,2.82110335099641,,0.0402109394424989,,,,73.08875,92
Guyana,GUY,2021,14.557,28.991,43.419,8041363893.04556,9860.87233445443,22865.9321661614,5.03285574626702,,27.8124925693658,,,,67.94935000000001,174
